party_name,investment,levenshtein_score,jaro_winkler_score,average_score
longview fibre,loews,0.2857142857142857,0.6952380952380953,0.4904761904761905
lopezmendez,lockheed,0.36363636363636365,0.6931818181818182,0.5284090909090909
lopezortiz,lockheed martin,0.4,0.6666666666666666,0.5333333333333333
lorence,lockheed,0.375,0.7704761904761905,0.5727380952380953
los frailes service station,ls trust see note,0.37037037037037035,0.6718060443550639,0.5210882073627171
lotter,lowes,0.5,0.76,0.63
louis vuitton malletier sa,ltau unibanco holding sa,0.3076923076923077,0.6773504273504273,0.4925213675213675
louisville gas electric,loch laurel club,0.30434782608695654,0.6310111989459816,0.46767951251646905
louisvillejefferson county metro government,lowes companies common,0.2790697674418605,0.6246528209592506,0.45186129420055554
loutos,ls tost,0.5714285714285714,0.7714285714285715,0.6714285714285715
low carbon processors,lowes cos,0.33333333333333337,0.7925925925925926,0.562962962962963
loyola university of chicago,lorraine city ohio health frcp,0.2666666666666667,0.6896825396825396,0.47817460317460314
lubavitch,leucadia natl,0.3076923076923077,0.5982905982905983,0.452991452991453
lucent technologies,lucent technologies,1.0,1.0,1.0
luckenbill,luzerne gb,0.30000000000000004,0.6666666666666666,0.48333333333333334
luckett,lockheed,0.5,0.6904761904761904,0.5952380952380951
ludemann,ly udson bank,0.3846153846153846,0.6816239316239318,0.5331196581196582
ludlow,ly udson bank,0.3076923076923077,0.6581196581196581,0.4829059829059829
luiken,lockheed,0.375,0.625,0.5
lumbermens mutual casualty,lucent techs warrants,0.34615384615384615,0.6526251526251525,0.49938949938949934
lundy,loudouncnty va,0.2857142857142857,0.7471428571428572,0.5164285714285715
lupinacci,luzernecogb,0.36363636363636365,0.6026936026936026,0.48316498316498313
luzerne county,luzerne cogo b,0.7142857142857143,0.8857142857142858,0.8
luzerne county head start,luzerne cogo b,0.43999999999999995,0.8451428571428572,0.6425714285714286
lvnv funding,level communications,0.35,0.5968253968253968,0.4734126984126984
lynch,lynchburg va,0.41666666666666663,0.8833333333333334,0.65
lynch in re lynch,lynchburg va,0.4117647058823529,0.6174136321195145,0.5145891690009337
lyon financial services,long island pwr ny,0.30434782608695654,0.6461352657004831,0.4752415458937198
m r printing equipment,mcvean trading and investment,0.3793103448275862,0.6346656217345873,0.5069879832810867
macamaux,macys,0.375,0.6583333333333333,0.5166666666666666
macaulay,macys,0.375,0.6583333333333333,0.5166666666666666
macdonald,mcdonalds,0.7777777777777778,0.9333333333333333,0.8555555555555556
maclean,marsh mclennan,0.5,0.8095238095238095,0.6547619047619048
madeleine,mobileve,0.4444444444444444,0.6601851851851852,0.5523148148148148
madigan,maritrans,0.5555555555555556,0.8052910052910053,0.6804232804232804
madison county,marisco focus fund,0.38888888888888884,0.7786243386243386,0.5837566137566137
maglietti,mattel,0.33333333333333337,0.7837037037037038,0.5585185185185186
majercak,merck,0.625,0.8875,0.75625
majors,macys,0.5,0.76,0.63
mak marketing,money market fund,0.5294117647058824,0.6664990782637842,0.5979554214848333
makers mark distillery,marshall ilsley,0.4545454545454546,0.6707070707070707,0.5626262626262626
malachowski,macys,0.36363636363636365,0.776969696969697,0.5703030303030303
malecek,merck,0.4285714285714286,0.8114285714285714,0.62
malone,manpower,0.5,0.8022222222222223,0.6511111111111112
man soo lee,morgan stanley be,0.47058823529411764,0.699108734402852,0.5848484848484848
manassa,macys,0.4285714285714286,0.6761904761904761,0.5523809523809524
manatee county,mine safety,0.4285714285714286,0.6829004329004329,0.5557359307359307
mangindin,mansco intemational,0.368421052631579,0.8007797270955165,0.5846003898635477
manhattan school district,marcopia az elem sch district,0.4482758620689655,0.6822504537205081,0.5652631578947368
manley berenson montehiedra management,market vectors indonesia index,0.3421052631578947,0.6238930659983292,0.48299916457811193
manufactured home communities,money market fund santander securities,0.3421052631578947,0.669020752781504,0.5055630079696993
mapfre puerto rico,medtronic,0.33333333333333337,0.6746031746031745,0.503968253968254
maples,manpower,0.5,0.7777777777777778,0.6388888888888888
marcus,macys,0.6666666666666667,0.8577777777777779,0.7622222222222224
margan,maritrans,0.5555555555555556,0.8574074074074074,0.7064814814814815
mariani,maritrans,0.6666666666666667,0.9047619047619048,0.7857142857142858
marin,maritrans,0.5555555555555556,0.9111111111111111,0.7333333333333334
marker associates,market vectors gold miners,0.3846153846153846,0.8295410471881061,0.6070782159017454
markin,maritrans,0.4444444444444444,0.8574074074074074,0.6509259259259259
marks,macys,0.6,0.7866666666666667,0.6933333333333334
marley cooling tower,market vectors gold miners,0.42307692307692313,0.790673076923077,0.606875
marriott,martin marietta,0.4666666666666667,0.8130555555555556,0.6398611111111112
marriott hospitality public chartered high school,marcopia az elem sch district,0.2857142857142857,0.6915491611714928,0.48863172344288924
marriott international,marnsco international,0.7727272727272727,0.8464646464646465,0.8095959595959596
marriott pr management,martin marietta,0.36363636363636365,0.8162626262626264,0.589949494949495
marshall,marshall ilsley,0.5333333333333333,0.9066666666666666,0.72
martha graham center of contemporary dance,mt ranch carbon county purchased,0.38095238095238093,0.6807208994708995,0.5308366402116402
martha graham school,marathon oil mro,0.30000000000000004,0.8027884615384615,0.5513942307692308
martha graham school dance foundation,morgan stanley bank account,0.29729729729729726,0.7376942159550856,0.5174957566261914
martin,maritrans,0.5555555555555556,0.8833333333333334,0.7194444444444446
martin ex rel martin,martin marietta matls,0.5238095238095238,0.8528571428571429,0.6883333333333334
martinez,martin marietta,0.4666666666666667,0.8683333333333333,0.6675
martinezhernandez,maritrans,0.4117647058823529,0.7922113289760349,0.6019880174291938
martinezmachicote,martin marietta,0.5882352941176471,0.8397147950089127,0.7139750445632799
martinezmaldonado,martin marietta,0.47058823529411764,0.8309803921568627,0.6507843137254902
martínezrodríguez,manpower,0.2941176470588235,0.6454248366013072,0.46977124183006536
mashantucket pequot tribe,md state health,0.28,0.6766666666666667,0.4783333333333334
mason,monsanto,0.375,0.7675000000000001,0.57125
mastercard international,marnsco international,0.7083333333333333,0.8208020050125313,0.7645676691729323
matalara,mattel,0.375,0.8055555555555556,0.5902777777777778
mathes,mattel,0.6666666666666667,0.8444444444444443,0.7555555555555555
matiasmaestres,martin marietta matls,0.4285714285714286,0.7673881673881674,0.5979797979797981
matthews,mattel,0.625,0.8916666666666667,0.7583333333333333
maxim integrated products,maxim integrated prods,0.88,0.976,0.9279999999999999
mayhew steel products,mt capital trust,0.33333333333333337,0.676497113997114,0.5049152236652237
mazak,maytag,0.5,0.76,0.63
mcadory,mcdonalds,0.33333333333333337,0.6899470899470899,0.5116402116402117
mcanany,merck and,0.4444444444444444,0.671957671957672,0.5582010582010581
mcandrew,mirant new,0.5,0.7550000000000001,0.6275000000000001
mcc iowa,msciefa,0.5,0.6904761904761904,0.5952380952380951
mccabe,md state,0.375,0.625,0.5
mccann,merck and,0.4444444444444444,0.7333333333333334,0.5888888888888889
mccarthy,mccormick,0.4444444444444444,0.6481481481481481,0.5462962962962963
mccartney ex rel mccartney,mercanti e diversified real estat fndcli,0.32499999999999996,0.673076923076923,0.4990384615384615
mccollum,mccormick,0.4444444444444444,0.836111111111111,0.6402777777777777
mccoy ex rel webb,msci eafe efa,0.4117647058823529,0.6024563671622495,0.5071105365223012
mccrary,mccormick,0.4444444444444444,0.671957671957672,0.5582010582010581
mccullough,mcleodusa,0.4,0.6185185185185186,0.5092592592592593
mcdaniel,mcdonalds,0.4444444444444444,0.825,0.6347222222222222
mcdowell,mcdonalds,0.5555555555555556,0.836111111111111,0.6958333333333333
mceaney,mine safety,0.4545454545454546,0.7707792207792208,0.6126623376623377
mcfarland ex rel mcfarland,mercantile diversified real estatefndcl i,0.31707317073170727,0.6702694618919433,0.49367131631182526
mcinerney,mine safety,0.4545454545454546,0.7636363636363637,0.6090909090909091
mcintyre,mirant new,0.4,0.7550000000000001,0.5775000000000001
mckown,merck and,0.4444444444444444,0.7333333333333334,0.5888888888888889
mcmahon,mcgrawhill,0.4,0.6571428571428571,0.5285714285714286
mcmichael,mcgrawhill,0.4,0.76,0.5800000000000001
mcmillion,mcgrawhill cos,0.4285714285714286,0.6984126984126983,0.5634920634920635
mcnally,mcdonalds,0.5555555555555556,0.8052910052910053,0.6804232804232804
mcneil,municipal,0.4444444444444444,0.7566666666666668,0.6005555555555556
mcneilus truck manufacturing,memill lynch account,0.3571428571428571,0.6285714285714286,0.4928571428571428
mcphillips,mcgrawhill cos,0.5,0.7866666666666667,0.6433333333333333
mcredit,medco,0.4285714285714286,0.7364285714285714,0.5825
mcroy,microsoft,0.4444444444444444,0.7733333333333333,0.6088888888888888
mcsweeney,msci eafe efa,0.3846153846153846,0.6538461538461539,0.5192307692307692
md moody sons,moodys,0.46153846153846156,0.7884615384615385,0.625
meadwestvaco,md st,0.33333333333333337,0.74,0.5366666666666666
mearday,merck,0.4285714285714286,0.6761904761904761,0.5523809523809524
medical associates health plan,md state health,0.4666666666666667,0.6809523809523809,0.5738095238095238
medien patent verwaltung ag,md state health,0.37037037037037035,0.637037037037037,0.5037037037037037
medina medina,medtronic ine,0.3846153846153846,0.8045584045584045,0.5945868945868946
medinah mining,medtronic ine,0.3571428571428571,0.6872710622710624,0.5222069597069597
medlin,medco,0.5,0.79,0.645
medline industries,metlife ins of ct universal life,0.375,0.7703703703703704,0.5726851851851852
medpro,medco,0.6666666666666667,0.8755555555555556,0.7711111111111112
medtronic sofamor danek usa,medtronic stock,0.4814814814814815,0.8696296296296296,0.6755555555555556
meijer,metlife com,0.36363636363636365,0.6767676767676768,0.5202020202020202
meineker,metlife met,0.4545454545454546,0.6931818181818182,0.5738636363636365
meiner,manpower,0.375,0.75,0.5625
melendez,metlife met,0.4545454545454546,0.6931818181818182,0.5738636363636365
melgares,merck,0.375,0.6583333333333333,0.5166666666666666
memisevich,metlife com,0.36363636363636365,0.6515151515151515,0.5075757575757576
menafee,metlife met,0.4545454545454546,0.7783549783549784,0.6164502164502165
mendoza,medco,0.4285714285714286,0.8323809523809523,0.6304761904761904
mendozagil,medtronic,0.4,0.76,0.5800000000000001
mendozamolostvov,mcdonalds com,0.4375,0.640491452991453,0.5389957264957266
mensing,mellon finl,0.4545454545454546,0.7783549783549784,0.6164502164502165
mercado,merck and,0.5555555555555556,0.9047619047619048,0.7301587301587302
mercadoburgos,merck and,0.3076923076923077,0.8256410256410257,0.5666666666666667
mercury vapor processing technologies,microchip technology,0.43243243243243246,0.6658658658658659,0.5491491491491491
meritage mortgage,metlife met,0.3529411764705882,0.7667656961774608,0.5598534363240245
merrill,merrill lynch,0.5384615384615384,0.9076923076923077,0.7230769230769231
merrill lynch,merrill lynch,1.0,1.0,1.0
merrill lynch pierce fenner smith,merrill lynch bank money market account,0.46153846153846156,0.8268648018648018,0.6442016317016317
mesirow financial structured settlements,morgan stanleytresury securities fund,0.25,0.7773997384481256,0.5136998692240629
metro renovation,metropolitan trans auth,0.34782608695652173,0.8293896321070234,0.5886078595317725
metrogoldwynmayer,metropolitan west mcrx,0.40909090909090906,0.8403537638831756,0.6247223364870423
metronorth commuter railroad,metropolitan west mcrx,0.3214285714285714,0.6620670995670995,0.49174783549783546
metronorth railroad,metropolitan trans auth,0.4347826086956522,0.8262504086302713,0.6305165086629618
metropolitan government,metropolitan west mcrx,0.6086956521739131,0.8906068356196233,0.7496512438967682
metropolitan government of nashville,metropolitan west lcv,0.4722222222222222,0.8654553049289891,0.6688387635756057
metropolitan intercollegiate basketball assn,metropolitan trans auth,0.43181818181818177,0.8494918125352908,0.6406549971767364
metropolitan life insurance,metropolitan west lcv,0.5925925925925926,0.8936507936507937,0.7431216931216931
metropolitan property casualty insurance,metropolitan trans auth,0.44999999999999996,0.8740316205533597,0.6620158102766798
meyer,manpower,0.375,0.6583333333333333,0.5166666666666666
meyer material,mcdermott intl,0.4285714285714286,0.6726190476190476,0.5505952380952381
mezzetti,mcdermott intl,0.3571428571428571,0.6607142857142857,0.5089285714285714
michel,microsolt,0.4444444444444444,0.7925925925925926,0.6185185185185185
mickler,mobileve,0.375,0.6904761904761904,0.5327380952380951
mickler in re mickler,miller herman,0.38095238095238093,0.7721123321123321,0.5765323565323566
micro therapeutics,millendo therapeutics mlnd,0.6153846153846154,0.8344729344729345,0.7249287749287749
microsoft,microsoft,1.0,1.0,1.0
micrus,microsoft,0.5555555555555556,0.8777777777777778,0.7166666666666667
middaugh,ms stfin auth,0.3846153846153846,0.6698717948717948,0.5272435897435896
midwest canvas,md state,0.3571428571428571,0.7696428571428572,0.5633928571428571
midwest operating engineers pension trust fund,morgan stanleydividend growth securities fund,0.28260869565217395,0.741449275362319,0.5120289855072464
mielke,mobileve,0.375,0.7775000000000001,0.57625
mihalic ex rel johnson,miller herman,0.31818181818181823,0.6911421911421911,0.5046620046620047
mihelic,medtronic,0.33333333333333337,0.671957671957672,0.5026455026455027
miller,miller herman,0.46153846153846156,0.8923076923076924,0.676923076923077
milliman,miller herman,0.5384615384615384,0.8826923076923077,0.710576923076923
milsner,miller herman,0.3846153846153846,0.6996336996336997,0.5421245421245422
mincevich,micron tech ml,0.2857142857142857,0.7693121693121693,0.5275132275132275
minnesota citizens concerned for life,metlife ins of ct universal life,0.32432432432432434,0.6973752598752597,0.5108497920997921
minnesota pharmacists assn,mansco intemational,0.3076923076923077,0.7586925458442486,0.5331924267682782
miranda,mirant new,0.5,0.8428571428571429,0.6714285714285715
mirch,merck,0.6,0.76,0.6799999999999999
mis engineering,mfs emerging growth fund,0.375,0.6093434343434344,0.4921717171717172
mitchell,mattel,0.5,0.75,0.625
mitchell companies,mcgrawhill cos,0.33333333333333337,0.7509523809523809,0.5421428571428571
mitsubishi caterpillar forklift america,matthews asia pacific,0.3076923076923077,0.6745067797699376,0.49109954373112263
mli associates,md state,0.4285714285714286,0.6706349206349206,0.5496031746031746
mmubango,mb bank,0.5,0.6904761904761904,0.5952380952380951
mnlfts,mutual fundstnotes,0.2777777777777778,0.75,0.5138888888888888
modern day construction,marnsco international,0.34782608695652173,0.6941856452726017,0.5210058661145618
mohamed,mcdonalds,0.33333333333333337,0.671957671957672,0.5026455026455027
molex,mobileve,0.5,0.8133333333333332,0.6566666666666666
molina,mobile ala,0.4,0.768888888888889,0.5844444444444445
moline,mobileve,0.5,0.8022222222222223,0.6511111111111112
mollette,mobileve,0.5,0.8,0.65
molotky,moodys,0.4285714285714286,0.7968253968253969,0.6126984126984127
monarch casino resort,mt ranch carbon county purchased,0.34375,0.7425595238095238,0.5431547619047619
monroe county florida,money market fund,0.33333333333333337,0.6920203979027507,0.512676865618042
montana electronics,monsanto,0.368421052631579,0.7901315789473684,0.5792763157894737
monterey transfer storage,money market fund santander securities,0.368421052631579,0.7995119617224881,0.5839665071770335
monumental life insurance,monument bank cds,0.43999999999999995,0.8338487394957984,0.6369243697478992
mony securities,morgan stanleytresury securities fund,0.4054054054054054,0.6906906906906908,0.5480480480480481
moore,motorola,0.5,0.8133333333333332,0.6566666666666666
mooshol,motorola,0.5,0.8238095238095238,0.6619047619047619
morales,mcdonalds,0.5555555555555556,0.780952380952381,0.6682539682539683
moralesfigueroa,mobile ala,0.33333333333333337,0.6746031746031745,0.503968253968254
moran,morgan jp,0.5555555555555556,0.8962962962962963,0.7259259259259259
morel,motorola,0.5,0.8133333333333332,0.6566666666666666
morenorivera,motorola,0.41666666666666663,0.6138888888888889,0.5152777777777777
morgan,morgan jp,0.6666666666666667,0.9333333333333333,0.8
morgan hill unified sch dist,morgan stanley liquid asset fund,0.40625,0.8645574534161491,0.6354037267080745
moriarty,monsanto,0.5,0.6666666666666666,0.5833333333333333
morin,morgan jp,0.4444444444444444,0.8237037037037037,0.634074074074074
morohoshi,moodys,0.4444444444444444,0.762962962962963,0.6037037037037036
morran,morgan jp,0.5555555555555556,0.8574074074074074,0.7064814814814815
morris,maritrans,0.4444444444444444,0.7566666666666668,0.6005555555555556
morris silverman management,martin marietta matls,0.33333333333333337,0.6806657848324514,0.5069995590828924
morron,morgan jp,0.4444444444444444,0.7925925925925926,0.6185185185185185
morrow,motorola,0.5,0.6388888888888888,0.5694444444444444
moscowitz,msciefa,0.33333333333333337,0.671957671957672,0.5026455026455027
mosquera,msciefa,0.5,0.6904761904761904,0.5952380952380951
mostly memories,morgan stanley government sc,0.3571428571428571,0.6744200244200244,0.5157814407814407
mouchantaf,monsanto,0.5,0.6416666666666667,0.5708333333333333
mount,monsanto,0.5,0.8133333333333332,0.6566666666666666
mozee,mobileve,0.5,0.8133333333333332,0.6566666666666666
mp games,md state,0.375,0.6666666666666666,0.5208333333333333
mpower communications,medtronic ine,0.38095238095238093,0.6484737484737485,0.5147130647130647
mrc receivables,mobileve mbly,0.33333333333333337,0.6329059829059829,0.4831196581196581
mrm investment,mcvean trading and investment,0.4482758620689655,0.6004627556351694,0.5243693088520675
mtd products,medtronic,0.41666666666666663,0.6666666666666666,0.5416666666666666
mucker,msciefa,0.4285714285714286,0.6428571428571429,0.5357142857142858
mueller,mobileve,0.375,0.6071428571428571,0.49107142857142855
mukasey,mine safety,0.36363636363636365,0.6562770562770562,0.5099567099567099
mulero abreu,miller herman,0.3846153846153846,0.7471153846153846,0.5658653846153846
mullaly,merrill lynch,0.3846153846153846,0.6996336996336997,0.5421245421245422
multiven,mutual discovery fund cl note,0.24137931034482762,0.7735632183908046,0.5074712643678161
munck,merck,0.6,0.76,0.6799999999999999
municipality of guarabo,municipal,0.3913043478260869,0.8782608695652174,0.6347826086956522
municipality of guradbo,municipal,0.3913043478260869,0.8782608695652174,0.6347826086956522
municipality of san juan,municipal bondstnotes,0.5,0.8411904761904763,0.6705952380952381
municipality of san sebastian,municipal bondstnotes,0.48275862068965514,0.869881600553107,0.6763201106213811
murdick,merck,0.5714285714285714,0.8114285714285714,0.6914285714285714
murphy,municipal,0.33333333333333337,0.611111111111111,0.4722222222222222
murray,maritrans,0.4444444444444444,0.6203703703703703,0.5324074074074074
musser,mutust discovery fund c,0.26086956521739135,0.8028985507246378,0.5318840579710146
mustafa,md state,0.5,0.6904761904761904,0.5952380952380951
mustapher,md state,0.4444444444444444,0.7541666666666665,0.5993055555555555
mutual risk management,mutual fundst notes,0.40909090909090906,0.8242546926757452,0.6166728008833271
myers,merck,0.4,0.76,0.5800000000000001
myles,mcleodusa,0.4444444444444444,0.7733333333333333,0.6088888888888888
nakasone,nestle,0.375,0.625,0.5
napolitano,national city a,0.4,0.6944444444444445,0.5472222222222223
nappi,nysudcpit,0.33333333333333337,0.6444444444444445,0.48888888888888893
nasci,nysudcpit,0.4444444444444444,0.7733333333333333,0.6088888888888888
nashuaplainfield community school district,nicholas lid edition fund,0.26190476190476186,0.7344285714285713,0.4981666666666666
natarajan,nevadastate bank,0.375,0.6908068783068783,0.5329034391534391
national action financial services,natl financial services ira,0.5588235294117647,0.8467124741634545,0.7027680017876097
national collegiate athletic assn,national city a,0.4242424242424242,0.8572294372294372,0.6407359307359307
national electric systems,national instruments,0.52,0.8707058823529412,0.6953529411764706
national engineering service,national instrs,0.4642857142857143,0.8354212454212455,0.6498534798534799
national loss management,national instruments,0.5416666666666667,0.8683333333333333,0.7050000000000001
national railroad passenger,national city a,0.4444444444444444,0.8322222222222222,0.6383333333333333
national union fire insurance of pittsburgh,national instruments,0.37209302325581395,0.8414987080103359,0.606795865633075
nationwide mutual fire insurance,nationwide retirement solutions k,0.4242424242424242,0.8739219114219114,0.6490821678321679
nationwide mutual insurance,nationwide retirement solutions k,0.48484848484848486,0.85993265993266,0.6723905723905724
nationwide retirement solutions,nationwide retirement solutions k,0.9393939393939394,0.9878787878787879,0.9636363636363636
nationwide tarps,national instrs,0.5,0.8766666666666666,0.6883333333333332
navarette,nevadastate bank,0.375,0.7791666666666667,0.5770833333333334
navarro,northrop,0.375,0.6904761904761904,0.5327380952380951
nbt bank,nma mtn,0.375,0.7417857142857143,0.5583928571428571
ncp marketing group,new york state g o,0.368421052631579,0.62729044834308,0.4978557504873295
neblock trucking,newmont mng,0.375,0.6436688311688311,0.5093344155844155
nebraska,newport news vas,0.3125,0.6458333333333334,0.4791666666666667
nebraska beef,nevadastate bank,0.4375,0.6217948717948718,0.5296474358974359
nebraska department of correctional services,natl financial services ira,0.31818181818181823,0.6321060850046357,0.475143951593227
nebraska state racing commission,nevada state bank,0.40625,0.6725898692810457,0.5394199346405228
necaibew health welfare fund,nicholas il fund,0.3928571428571429,0.6563644688644689,0.5246108058608059
neessen,nestle,0.4285714285714286,0.7968253968253969,0.6126984126984127
neopost industrie b,nstlu rev b,0.368421052631579,0.6898812688286373,0.5291511607301081
nesbitt,nestle,0.4285714285714286,0.8222222222222223,0.6253968253968254
nesom,nestle,0.5,0.79,0.645
nettleton mechanical contractors,ny environmental facs,0.34375,0.6626108776844072,0.5031804388422036
neumann,newmont,0.5714285714285714,0.7714285714285715,0.6714285714285715
neumann in re neumann homes,newmont mining nem,0.37037037037037035,0.6832858499525166,0.5268281101614435
neumont,newmont,0.8571428571428572,0.9238095238095239,0.8904761904761905
nevada,nevadastate bank,0.375,0.875,0.625
nevada ex rel department of corrections,nationwide retirement solutions k,0.3846153846153846,0.6607884868754433,0.5227019357454139
nevada system of higher education,ne md waste disp auth,0.36363636363636365,0.7772613351560721,0.5704488493962179
new cingular wireless services,new century energies,0.4666666666666667,0.8245098039215687,0.6455882352941177
new england health care employees union district,neeidundeveloped land wilkes cntync assess $,0.3125,0.6701574569221628,0.4913287284610814
new hanover county sheriffs department,new century energies,0.3157894736842105,0.8373684210526315,0.5765789473684211
new haven board of education,new valley common stock western union,0.4054054054054054,0.6614114114114114,0.5334084084084083
new haven savings bank,nevada state bank,0.4545454545454546,0.6826408885232415,0.568593171534348
new york,new york times,0.5714285714285714,0.9142857142857143,0.7428571428571429
new york access billing,new york times,0.4782608695652174,0.8591097308488613,0.6686853002070394
new york city department of education,new york state g o bond,0.45945945945945943,0.852021151586369,0.6557403055229143
new york city department of finance,new york state g o bond,0.48571428571428577,0.8422098725073554,0.6639620791108205
new york city employees retirement system,new york st dorm auth revs st,0.4390243902439024,0.8273375507368267,0.6331809704903646
new york department of education,new york management reitnymt,0.5,0.8732531055900621,0.686626552795031
new york presbyterian,new york state g o,0.5714285714285714,0.8374847374847375,0.7044566544566544
new york state commission on judicial conduct,new york state gi o bond,0.48888888888888893,0.8629292929292929,0.6759090909090909
new york state department of correctional services,new york trans finfuture tax secd,0.42000000000000004,0.8365851619644723,0.6282925809822362
new york state department of health,new york state g o bond,0.5142857142857142,0.8681987577639751,0.6912422360248447
new york state department of labor,new york state g o bond,0.5588235294117647,0.893443385259242,0.7261334573355034
new york state department of transportation,new york state g o bond,0.4418604651162791,0.8612354952092061,0.6515479801627426
new york state office of mental health central new york psychiatric center,new york state g o,0.22972972972972971,0.8230701289524819,0.5263999293411058
new york state public high school athletic assn,new york state gi o bond,0.4042553191489362,0.86785944551902,0.6360573823339781
new york state teamsters conference pension and retirement fund,new york state g o bond,0.33333333333333337,0.839751552795031,0.5865424430641821
new york state teamsters council health hospital fund,new york state g o bond,0.39622641509433965,0.8393847415914685,0.6178055783429041
new yorkpresbyterian hospital,new york st environmental,0.4482758620689655,0.8479310344827586,0.6481034482758621
nexans wires sa,newport news va,0.33333333333333337,0.768888888888889,0.5511111111111111
ngassam,nike class b,0.33333333333333337,0.6349206349206349,0.48412698412698413
niagara mohawk power,new york times,0.30000000000000004,0.5865079365079365,0.4432539682539683
nichols,nicholas fund,0.5384615384615384,0.9076923076923077,0.7230769230769231
nicholson,nicholas fund,0.6153846153846154,0.9008547008547009,0.7581196581196581
nielsen,nike classb,0.4545454545454546,0.7783549783549784,0.6164502164502165
nieto,nestle,0.33333333333333337,0.7300000000000001,0.5316666666666667
niles,nike classb,0.36363636363636365,0.8012121212121213,0.5824242424242425
niobrara river ranch,norfolk va vabeach,0.30000000000000004,0.6722222222222222,0.4861111111111111
nippon express usa illinois,nationwide retirement savings pool,0.32352941176470584,0.6138248671788403,0.4686771394717731
nobel biocare investment nv,nuveen nop pa investment quality,0.46875,0.6684854497354497,0.5686177248677249
nobel biocare investments nv,national instruments,0.4285714285714286,0.6817927170868346,0.5551820728291317
nolan,nokia,0.4,0.7866666666666667,0.5933333333333334
norris,northrop,0.5,0.8055555555555556,0.6527777777777778
north carolina department of transportation,northstar realty fin,0.34883720930232553,0.6802756244616709,0.5145564168819983
north carolina growers assn,northrop grumman,0.4444444444444444,0.6481481481481481,0.5462962962962963
north colonie central school district,northern trust noninterest checking account x,0.2666666666666667,0.8221621621621622,0.5444144144144145
north county communications,nittany bank common stock,0.37037037037037035,0.744374269005848,0.5573723196881092
north fayette community school district,nokia common stock,0.33333333333333337,0.6622150997150996,0.4977742165242165
northeast illinois regional commuter railroad,natl financial services ira,0.3111111111111111,0.6717122920021471,0.4914117015566291
northeast iowa citizens for clean water,northstar realty fin,0.3076923076923077,0.8278632478632478,0.5677777777777777
northgate technologies,nstor technologies,0.6818181818181819,0.7916221033868093,0.7367201426024956
northwestern mutual life insurance,northwest bankshares nwbi,0.3529411764705882,0.8216594427244581,0.5873003095975231
northwestern university,northwest bankshares nwbi,0.43999999999999995,0.8296304347826087,0.6348152173913043
notice,nokia,0.5,0.76,0.63
notto,northrop,0.5,0.8133333333333332,0.6566666666666666
novo nordisk,nokia common stock,0.33333333333333337,0.7703703703703704,0.5518518518518518
nsm resources,nstor technologies,0.38888888888888884,0.6937321937321936,0.5413105413105412
nyfix,nokia,0.4,0.6,0.5
nynex,ny environ,0.30000000000000004,0.65,0.47500000000000003
oberg,orion eng oec,0.23076923076923073,0.6192307692307693,0.425
oberhausen,oracle,0.4,0.6055555555555555,0.5027777777777778
obrien gere of north america,orion eng oec,0.3571428571428571,0.7304945054945056,0.5438186813186814
obryan,old westbury real return,0.25,0.6805555555555557,0.46527777777777785
ocallaghan,oracle,0.30000000000000004,0.6055555555555555,0.4527777777777778
oconnell,ononoec,0.5,0.7417857142857143,0.6208928571428571
oconnor,ononoec,0.4285714285714286,0.7685714285714286,0.5985714285714285
office of dist attorney of rensselaer,otis worldwide reg sh,0.2702702702702703,0.5954525954525954,0.43286143286143286
official committee of unsecured creditors of neumann homes,old mutual clipper focus fund note,0.2931034482758621,0.6463826910074375,0.4697430696416498
ohalloran,oracle,0.33333333333333337,0.611111111111111,0.4722222222222222
ohio casualty insurance,ohio natl life ins x,0.4347826086956522,0.698136645962733,0.5664596273291926
ojedarodríguez,onental group diversified growth ira,0.2222222222222222,0.6061808561808563,0.41420153920153924
okeefe,owned wed,0.33333333333333337,0.611111111111111,0.4722222222222222
oliverbaez,orion eng oec,0.3076923076923077,0.5615384615384615,0.4346153846153846
olmsted,old westbury fds,0.3125,0.6329365079365079,0.47271825396825395
olson,orionoec,0.375,0.6583333333333333,0.5166666666666666
olszewski,osterwes ostix,0.3571428571428571,0.6984126984126983,0.5277777777777777
omega engineering,omeida savings bank rome ny,0.37037037037037035,0.6718060443550639,0.5210882073627171
one dodge durango,onental group diversified growth ira,0.25,0.6910403050108932,0.4705201525054466
oneida,oneida savings bank,0.3157894736842105,0.8631578947368421,0.5894736842105264
oneida county,onex common,0.46153846153846156,0.8074592074592075,0.6344988344988345
oneida indian nat of new york,oneida savings bank rome ny,0.3793103448275862,0.8527640941434045,0.6160372194854953
oneida indian nation,oneida savings bank rome ny,0.4814814814814815,0.8211111111111111,0.6512962962962963
oneida indian nation of new york,oneida savings bank rome ny,0.375,0.8296626984126984,0.6023313492063491
onken,ononoec,0.4285714285714286,0.7657142857142858,0.5971428571428572
onslow county,onex common,0.3846153846153846,0.6773226773226773,0.5309690309690309
oquendorivera,odysee holdings ira,0.3157894736842105,0.6479232268705952,0.48185635027740287
oriska insurance,oriental bank cash bank note,0.3571428571428571,0.6428571428571429,0.5
ormat technologies,oracle,0.33333333333333337,0.7777777777777778,0.5555555555555556
ortiz torres,orionoec,0.41666666666666663,0.6805555555555557,0.5486111111111112
