person_id,judge_flag,position,status,disclosures_count,name_first,name_middle,name_last,political_affiliations,race,date_nominated,date_start,date_termination,court_short_name,court_full_name
13918,1,1,judge with 1 position,,Joanne,,Motoike,d,a,,2013-09-13,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13919,1,1,judge with 1 position,,Gail,Angela,O'Rane,d,b,,2013-10-01,,"California Superior Court, Riverside County","Superior Court of California, County of Riverside"
13920,1,1,judge with 1 position,,Pamela,Mante,Parker,d,w,,2013-09-11,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13921,1,1,judge with 1 position,,Michael,D.,Washington,r,b,,2013-09-13,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13922,1,1,judge with 1 position,,Sunil,Ravindra,Kulkarni,d,a,,2013-10-03,,"California Superior Court, Santa Clara County","Superior Court of California, County of Santa Clara"
13923,1,1,judge with 1 position,,Timothy, J.,Stafford,,,,2013-09-13,2018-09-30,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13924,1,2,judge with multiple positions,,Jason,Anthony,Clay,,b,,2018-03-02,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
13925,1,1,judge with 1 position,,Deborah,S.,Brazil,d,w,,2013-12-11,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13926,1,2,judge with multiple positions,,Carl,Holliday,Moor,d,w,,2014-01-09,2018-04-16,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13927,1,1,judge with 1 position,,Connie,Rochelle,Quinones,d,h,,2013-12-27,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13928,1,1,judge with 1 position,,Armen,,Tamzarian,d,mena,,2013-12-31,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13929,1,1,judge with 1 position,,Sergio,C.,Tapia,d,h,,2013-12-20,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13930,1,1,judge with 1 position,,Lee,W.,Tsao,d,a,,2013-12-16,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13931,1,1,judge with 1 position,,Frank,M.,Tavelman,d,w,,2013-12-30,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13932,1,1,judge with 1 position,,Vanessa,W.,Vallarta,d,h,,2013-12-16,,"California Superior Court, Monterey County","Superior Court of California, County of Monterey"
13933,1,1,judge with 1 position,,Thomas,A.,Glazier,d,w,,2013-12-09,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13934,1,1,judge with 1 position,,Martha,K.,Gooding,d,w,,2013-12-09,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13935,2,5,judge with multiple positions,,Sunshine,Suzanne,Sykes,d,i,2021-12-15,2020-06-13,,C.D. California,"District Court, C.D. California"
13936,1,1,judge with 1 position,,Robert,Steven,Lapham,d,w,,2013-12-23,,"California Superior Court, Sacramento County","Superior Court of California, County of Sacramento"
13937,1,1,judge with 1 position,,Ethan,P.,Schulman,d,w,,2013-12-23,,"California Superior Court, San Francisco County","Superior Court of California, County of San Francisco"
13938,1,1,judge with 1 position,,Kate,Powell,Segerstrom,d,w,,2013-12-20,,"California Superior Court, Tuolumne County","Superior Court of California, County of Tuolumne"
13939,1,1,judge with 1 position,,Ursula,M.,Jones Dickson,d,,,2013-12-30,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
13940,1,3,judge with multiple positions,,Alison,Margaret,Tucher,d,w,,2014-01-08,2018-08-22,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
13941,1,1,judge with 1 position,,John,Carl,Cope,d,w,,2014-02-10,,"California Superior Court, Contra Costa County","Superior Court of California, County of Contra Costa"
13942,1,1,judge with 1 position,,Mark,Kiyo,Hanasono,d,a,,2014-01-17,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13943,2,2,judge with multiple positions,,Daniel,,Juarez,d,h,,2014-01-24,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13944,1,1,judge with 1 position,,Shelley,Lynn,Kaufman,d,w,,2014-01-17,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13945,1,2,judge with multiple positions,,Dorothy,Chung-Soo,Kim,d,a,,2014-01-31,2018-08-22,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13946,1,1,judge with 1 position,,Paul,Chapao Chongseng,Lo,d,a,,2014-04-18,,"California Superior Court, Merced County","Superior Court of California, County of Merced"
13947,1,1,judge with 1 position,,Dean,,Benjamini,d,w,,2014-02-07,,"California Superior Court, Riverside County","Superior Court of California, County of Riverside"
13948,2,2,judge with multiple positions,,Michael, G.,Bowman,,,,2020-01-01,2021-12-31,"California Superior Court, Sacramento County","Superior Court of California, County of Sacramento"
13949,1,1,judge with 1 position,,James,Kenneth,Voysey,d,w,,2013-12-27,,"California Superior Court, Santa Barbara County","Superior Court of California, County of Santa Barbara"
13950,1,1,judge with 1 position,,Daniel,Geoffrey,Lamborn,r,w,,2013-12-27,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13951,2,2,judge with multiple positions,,Monique, D.,McKee,,,,2019-01-01,2020-12-31,"California Superior Court, Shasta County","Superior Court of California, County of Shasta"
13952,1,1,judge with 1 position,,Christine,Anne,Carringer,d,w,,2013-12-31,,"California Superior Court, Solano County","Superior Court of California, County of Solano"
13953,1,1,judge with 1 position,,Gary,Leigh,Moorhead,d,w,,2014-02-01,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13954,1,1,judge with 1 position,,Fred,Wallace,Slaughter,d,w,,2014-02-01,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13955,1,1,judge with 1 position,,Stephen,P.,Acquisto,d,w,,2014-02-03,,"California Superior Court, Sacramento County","Superior Court of California, County of Sacramento"
13956,2,3,judge with multiple positions,,Renee,Chantelle,Day,d,w,,2015-12-07,,"California Superior Court, Amador County","Superior Court of California, County of Amador"
13957,1,2,judge with multiple positions,,Tamara,Lea,Wood,d,,,2016-06-29,,"California Superior Court, Shasta County","Superior Court of California, County of Shasta"
13958,1,1,judge with 1 position,,Audra,,Ibarra,d,a,,2019-01-03,,"California Superior Court, Santa Clara County","Superior Court of California, County of Santa Clara"
13959,1,2,judge with multiple positions,,A.,Verónica,Sauceda,,h,,2019-01-07,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13960,1,1,judge with 1 position,,Richard,James,Burdge,d,w,,2014-07-28,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13961,1,1,judge with 1 position,,Rupert,Angelo,Byrdsong,d,b,,2014-09-08,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13962,1,2,judge with multiple positions,,Brian,Sean,Currey,d,w,,2014-08-05,2018-12-21,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13963,1,1,judge with 1 position,,Sherilyn,P.,Garnett,d,,,2014-08-12,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13964,1,1,judge with 1 position,,Christopher,K.,Lui,d,a,,2014-08-15,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13965,1,1,judge with 1 position,,Enrique,,Monguia,d,h,,2014-07-07,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13966,1,1,judge with 1 position,,Gustavo,N.,Sztraicher,d,h,,2014-07-03,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13967,1,1,judge with 1 position,,Christopher,B.,Harmon,d,w,,2014-08-04,,"California Superior Court, Riverside County","Superior Court of California, County of Riverside"
13968,2,2,judge with multiple positions,,Michael, J.,Carrozzo,,,,2019-01-01,2020-12-31,"California Superior Court, Santa Barbara County","Superior Court of California, County of Santa Barbara"
13969,1,1,judge with 1 position,,Nathan,Daniel,Ide,d,w,,2014-08-01,,"California Superior Court, Tulare County","Superior Court of California, County of Tulare"
13970,1,2,judge with multiple positions,,William,L.,Sadler,d,w,,2016-07-08,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13972,1,2,judge with multiple positions,,Nancy,Anne,Ramirez,d,h,,2017-05-25,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
13973,2,2,judge with multiple positions,,Danielle,K.,Douglas,d,b,,,,"California Superior Court, Contra Costa County","Superior Court of California, County of Contra Costa"
13974,1,1,judge with 1 position,,Thomas,Anthony,Delaney,d,w,,2014-08-25,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13975,1,1,judge with 1 position,,Nancy,Ellen,Zeltzer,d,w,,2014-08-05,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
13976,1,1,judge with 1 position,,Matthew,C.,Braner,d,w,,2014-07-21,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13977,1,1,judge with 1 position,,Enrique,Eduardo,Camarena,d,h,,2014-07-17,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13978,1,1,judge with 1 position,,Selena,D.,Epley,d,i,,2014-07-22,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13979,1,1,judge with 1 position,,Daniel,Frederic,Link,d,w,,2014-07-07,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
13980,1,1,judge with 1 position,,Christopher,Gayle,Rudy,d,w,,2014-09-25,,"California Superior Court, Santa Clara County","Superior Court of California, County of Santa Clara"
13981,1,1,judge with 1 position,,Charles,E.,Wilson,d,b,,2014-07-24,,"California Superior Court, Santa Clara County","Superior Court of California, County of Santa Clara"
13982,1,2,judge with multiple positions,,Anthony,Jonas,Sabo,d,w,,2018-10-12,,"California Superior Court, Ventura County","Superior Court of California, County of Ventura"
13983,0,1,non-judge,,Mariano-Florentino,,Cuéllar,d,h,,,,,
