id,name_first,name_middle,name_last,position
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48330/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48331/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48332/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48333/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48334/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48335/
15063,Lori,S.,Sattler,https://www.courtlistener.com/api/rest/v3/positions/48336/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48322/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48321/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48323/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48324/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48325/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48326/
15062,Joseph,A.,Santorelli,https://www.courtlistener.com/api/rest/v3/positions/48327/
15061,Frederick,D. R.,Sampson,https://www.courtlistener.com/api/rest/v3/positions/48318/
15061,Frederick,D. R.,Sampson,https://www.courtlistener.com/api/rest/v3/positions/48319/
15061,Frederick,D. R.,Sampson,https://www.courtlistener.com/api/rest/v3/positions/48320/
15060,Wayne,P.,Saitta,https://www.courtlistener.com/api/rest/v3/positions/48314/
15060,Wayne,P.,Saitta,https://www.courtlistener.com/api/rest/v3/positions/48315/
15060,Wayne,P.,Saitta,https://www.courtlistener.com/api/rest/v3/positions/48316/
15059,Robert,A.,Sackett,https://www.courtlistener.com/api/rest/v3/positions/48310/
15059,Robert,A.,Sackett,https://www.courtlistener.com/api/rest/v3/positions/48311/
15059,Robert,A.,Sackett,https://www.courtlistener.com/api/rest/v3/positions/48312/
15059,Robert,A.,Sackett,https://www.courtlistener.com/api/rest/v3/positions/48313/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48303/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48304/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48306/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48308/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48309/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48305/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48307/
15058,Helene,Donlan,Sacco,https://www.courtlistener.com/api/rest/v3/positions/48317/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48294/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48295/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48296/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48297/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48298/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48299/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48300/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48301/
15057,Christina,,Ryba,https://www.courtlistener.com/api/rest/v3/positions/48302/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48282/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48283/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48284/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48285/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48286/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48287/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48288/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48289/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48290/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48291/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48292/
15056,Terry,Jane,Ruderman,https://www.courtlistener.com/api/rest/v3/positions/48293/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48276/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48277/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48278/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48279/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48280/
15055,Leon,,Ruchelsman,https://www.courtlistener.com/api/rest/v3/positions/48281/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48266/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48267/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48268/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48269/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48270/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48271/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48272/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48273/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48274/
15054,Karen,B.,Rothenberg,https://www.courtlistener.com/api/rest/v3/positions/48275/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48254/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48255/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48256/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48257/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48258/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48259/
15053,Neil,E.,Ross,https://www.courtlistener.com/api/rest/v3/positions/48260/
15052,Mary,V.,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48261/
15052,Mary,V.,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48262/
15052,Mary,V.,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48263/
15052,Mary,V.,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48264/
15052,Mary,V.,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48265/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48242/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48243/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48245/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48246/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48247/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48248/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48249/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48250/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48251/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48252/
15051,Llinét,,Rosado,https://www.courtlistener.com/api/rest/v3/positions/48253/
15050,Maria,Grace,Rosa,https://www.courtlistener.com/api/rest/v3/positions/48238/
15050,Maria,Grace,Rosa,https://www.courtlistener.com/api/rest/v3/positions/48239/
15050,Maria,Grace,Rosa,https://www.courtlistener.com/api/rest/v3/positions/48240/
15050,Maria,Grace,Rosa,https://www.courtlistener.com/api/rest/v3/positions/48241/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48229/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48230/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48231/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48232/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48233/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48234/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48235/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48236/
15049,James,T.,Rooney,https://www.courtlistener.com/api/rest/v3/positions/48237/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48219/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48220/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48221/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48222/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48223/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48224/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48225/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48226/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48227/
15048,Raymond,L.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48228/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48200/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48201/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48202/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48203/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48204/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48205/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48206/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48207/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48208/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48209/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48210/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48211/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48212/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48213/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48214/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48215/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48216/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48217/
15047,Julio,,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48218/
15046,Julia,I.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48195/
15046,Julia,I.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48196/
15046,Julia,I.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48197/
15046,Julia,I.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48198/
15046,Julia,I.,Rodriguez,https://www.courtlistener.com/api/rest/v3/positions/48199/
15045,Michele,S.,Rodney,https://www.courtlistener.com/api/rest/v3/positions/48192/
15045,Michele,S.,Rodney,https://www.courtlistener.com/api/rest/v3/positions/48193/
15045,Michele,S.,Rodney,https://www.courtlistener.com/api/rest/v3/positions/48194/
15045,Michele,S.,Rodney,https://www.courtlistener.com/api/rest/v3/positions/48191/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48185/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48186/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48188/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48189/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48190/
15044,Gayle,P.,Roberts,https://www.courtlistener.com/api/rest/v3/positions/48187/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48177/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48178/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48179/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48180/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48181/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48182/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48183/
15043,Tammy,Schwitz,Robbins,https://www.courtlistener.com/api/rest/v3/positions/48184/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48170/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48171/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48172/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48174/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48175/
15042,Dineen,,Riviezzo,https://www.courtlistener.com/api/rest/v3/positions/48176/
15041,Francois,A.,Rivera,https://www.courtlistener.com/api/rest/v3/positions/48168/
15041,Francois,A.,Rivera,https://www.courtlistener.com/api/rest/v3/positions/48169/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48162/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48163/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48164/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48165/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48166/
15040,Joseph,J.,Risi,https://www.courtlistener.com/api/rest/v3/positions/48167/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48155/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48156/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48157/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48158/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48159/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48160/
15038,Francis,D.,Ricigliano,https://www.courtlistener.com/api/rest/v3/positions/48161/
15036,John,F.,Richey,https://www.courtlistener.com/api/rest/v3/positions/48151/
15036,John,F.,Richey,https://www.courtlistener.com/api/rest/v3/positions/48152/
15036,John,F.,Richey,https://www.courtlistener.com/api/rest/v3/positions/48153/
15036,John,F.,Richey,https://www.courtlistener.com/api/rest/v3/positions/48154/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48144/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48145/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48146/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48147/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48148/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48149/
15035,Clark,V.,Richardson,https://www.courtlistener.com/api/rest/v3/positions/48150/
15034,Frank,B.,Revoir,https://www.courtlistener.com/api/rest/v3/positions/48142/
15034,Frank,B.,Revoir,https://www.courtlistener.com/api/rest/v3/positions/48143/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48136/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48137/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48138/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48139/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48140/
15033,Alexander,R.,Renzi,https://www.courtlistener.com/api/rest/v3/positions/48141/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48124/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48125/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48126/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48127/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48128/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48129/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48130/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48131/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48132/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48133/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48134/
15031,Margaret,Catherine,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48135/
15030,David,T.,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48121/
15030,David,T.,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48122/
15030,David,T.,Reilly,https://www.courtlistener.com/api/rest/v3/positions/48123/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48108/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48109/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48110/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48111/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48112/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48114/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48115/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48116/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48117/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48118/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48119/
15029,Robert,R.,Reed,https://www.courtlistener.com/api/rest/v3/positions/48120/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48100/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48101/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48102/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48103/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48104/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48105/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48106/
15028,Douglas,,Randall,https://www.courtlistener.com/api/rest/v3/positions/48107/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48091/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48092/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48093/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48094/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48095/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48096/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48097/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48098/
15027,Leticia,M.,Ramirez,https://www.courtlistener.com/api/rest/v3/positions/48099/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48083/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48084/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48085/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48086/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48087/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48088/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48089/
15026,Eileen,A.,Rakower,https://www.courtlistener.com/api/rest/v3/positions/48090/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47607/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47608/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47609/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47610/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47611/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47612/
15025,Thomas,A.,Rademaker,https://www.courtlistener.com/api/rest/v3/positions/47613/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47599/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47600/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47601/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47602/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47603/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47604/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47605/
15023,Joanne,D.,Quiñones,https://www.courtlistener.com/api/rest/v3/positions/47606/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47589/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47590/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47591/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47592/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47593/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47594/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47595/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47596/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47597/
15022,James,F.,Quinn,https://www.courtlistener.com/api/rest/v3/positions/47598/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47581/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47582/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47583/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47584/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47585/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47586/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47587/
15020,Robert,F.,Quinlan,https://www.courtlistener.com/api/rest/v3/positions/47588/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47575/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47576/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47577/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47578/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47579/
15019,Eric,I.,Prus,https://www.courtlistener.com/api/rest/v3/positions/47580/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47565/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47566/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47567/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47568/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47569/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47570/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47571/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47572/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47573/
15018,Mark,L.,Powers,https://www.courtlistener.com/api/rest/v3/positions/47574/
15017,Linda,,Poust-Lopez,https://www.courtlistener.com/api/rest/v3/positions/47561/
15017,Linda,,Poust-Lopez,https://www.courtlistener.com/api/rest/v3/positions/47562/
15017,Linda,,Poust-Lopez,https://www.courtlistener.com/api/rest/v3/positions/47563/
15017,Linda,,Poust-Lopez,https://www.courtlistener.com/api/rest/v3/positions/47564/
15016,Deborah,,Poulos,https://www.courtlistener.com/api/rest/v3/positions/47555/
15016,Deborah,,Poulos,https://www.courtlistener.com/api/rest/v3/positions/47556/
15016,Deborah,,Poulos,https://www.courtlistener.com/api/rest/v3/positions/47559/
15016,Deborah,,Poulos,https://www.courtlistener.com/api/rest/v3/positions/47560/
15015,Ralph,J.,Porzio,https://www.courtlistener.com/api/rest/v3/positions/47550/
15015,Ralph,J.,Porzio,https://www.courtlistener.com/api/rest/v3/positions/47551/
15015,Ralph,J.,Porzio,https://www.courtlistener.com/api/rest/v3/positions/47552/
15015,Ralph,J.,Porzio,https://www.courtlistener.com/api/rest/v3/positions/47553/
15015,Ralph,J.,Porzio,https://www.courtlistener.com/api/rest/v3/positions/47554/
15014,Bahatti,E.,Pitt,https://www.courtlistener.com/api/rest/v3/positions/47545/
15014,Bahatti,E.,Pitt,https://www.courtlistener.com/api/rest/v3/positions/47546/
15014,Bahatti,E.,Pitt,https://www.courtlistener.com/api/rest/v3/positions/47547/
15014,Bahatti,E.,Pitt,https://www.courtlistener.com/api/rest/v3/positions/47548/
15014,Bahatti,E.,Pitt,https://www.courtlistener.com/api/rest/v3/positions/47549/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47537/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47538/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47539/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47540/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47541/
15013,Michelle,,Pirro Bailey,https://www.courtlistener.com/api/rest/v3/positions/47542/
15012,Diccia,T.,Pineda-Kirwan,https://www.courtlistener.com/api/rest/v3/positions/47531/
15012,Diccia,T.,Pineda-Kirwan,https://www.courtlistener.com/api/rest/v3/positions/47532/
15012,Diccia,T.,Pineda-Kirwan,https://www.courtlistener.com/api/rest/v3/positions/47533/
15012,Diccia,T.,Pineda-Kirwan,https://www.courtlistener.com/api/rest/v3/positions/47534/
15012,Diccia,T.,Pineda-Kirwan,https://www.courtlistener.com/api/rest/v3/positions/47535/
